classifier_prob	classifier_judgement	true_label	sentence_1	sentence_2	#1 ID	#2 ID
0.3367062211036682	0	0	This was around the time Congress was debating a resolution granting the President broad authority to wage war.	Within four days, the House and Senate overwhelmingly endorsed a resolution granting the president authority to go to war.	1276799	1276920
1.0095057487487793	1	1	After their arrests, the men told investigators they paid to be smuggled into Blaine, Wash., from Canada last month, two sources said.	After their arrests, the men told investigators they paid to be smuggled into the United States from Canada last month.	2046138	2046157
0.6430568099021912	1	0	But Adora Obi Nweze, the NAACP state president, said the state only tried to prove its conclusion of suicide, rather than consider the possibility of murder.	Adora Obi Nweze, the NAACP state president, said the state has refused to consider the possibility of murder.	1822540	1822921
0.5624739527702332	1	1	"We can't change the past, but we can do a lot about the future," Sheehan said at a news conference Wednesday afternoon.	"We can't change the past, but we can do a lot about the future," Sheehan said hours after arriving in Phoenix.	1113463	1113352
0.8270190954208374	1	1	Subsequently, some bondholders have filed suit to block the exchange offer.	Bondholders of Mirant Americas Generation subsequently filed suit against Mirant seeking to block the exchange offer.	1152748	1152795
0.5458150506019592	1	1	Officer Evans did not respond to requests for an interview last week.	Officer Evans had declined written and telephone requests for an interview.	1987927	1987906
0.6111559867858887	1	0	Sixty players and five coaches from the school attended the training camp in August in Preston Park, about 125 miles north of Philadelphia.	Sixty players and five coaches from Mepham High School in Bellmore, Long Island attended the training camp in August.	2636610	2636828
0.6856948733329773	1	0	The official would not name the leakers for the record and said he had no indication that Mr Bush knew about the calls.	The official would not name the leakers for the record and would not name the journalists.	2564069	2564090
0.588428795337677	1	1	In his new position, Dynes will earn $395,000, a significant increase over Atkinson's salary of $361,400.	Dynes will be paid $395,000 a year; Atkinson's salary is $361,400.	956277	956502
0.4143190383911133	0	1	Schering-Plough shares fell 72 cents to close at $18.34 on the New York Stock Exchange.	The shares fell 72 cents, or 3.8 percent, to $18.34 Monday on the New York Stock Exchange.	1570830	1570961
0.6356157660484314	1	1	Defense Secretary Donald Rumsfeld and other top Pentagon officials downplayed Wallace's comments.	The Defence Secretary, Donald Rumsfeld, and other top Pentagon officials played down his comments.	142204	141852
0.957334578037262	1	1	Twenty-eight people were believed to have been spending Christmas Day with the caretaker of the St Sophia's camp, when the mudslide smashed into two cabins.	Twenty-seven people were believed to have been spending Christmas Day with the caretaker of Saint Sophia Camp, a Greek Orthodox facility, when the mudslide roared through.	3394891	3394775
0.5331496596336365	1	1	One, Fort Carson-based Sgt. Ernest Bucklew, 33, was on his way home to attend his mother's funeral in Pennsylvania, relatives said.	Sgt. Ernest Bucklew, 33, was coming home from Iraq to bury his mother in Pennsylvania.	3020795	3020597
0.7239499092102051	1	1	And "although the preconditions for recovery remain in place," it said the prospects for British exports were "weaker than previously expected."	"Although the preconditions for recovery remain in place, the prospect for external demand for UK output is weaker than previously expected."	1640881	1640785
0.18955326080322266	0	0	One, Capt. Doug McDonald, remained hospitalized in critical condition on Thursday.	Her 20-year-old sister, Allyson, was severely burned and remained hospitalized in critical condition.	2963943	2963880
0.579921305179596	1	1	Israel's defense minister on Sunday raised the specter of an Israeli invasion in the Gaza Strip, where Palestinian militants already face a deadly air campaign.	Shaul Mofaz, Israel's Defence Minister, raised the prospect of a ground offensive into the Gaza Strip, in addition to a growing air campaign to assassinate Hamas militants.	2257252	2257160
-0.009694483131170273	0	0	The broader Standard & Poor's 500 Index .SPX eased 7.57 points, or 0.76 percent, at 990.94.	The technology-laced Nasdaq Composite Index was down 25.36 points, or 1.53 percent, at 1,628.26.	969672	969295
0.7143783569335938	1	0	The Organization of Petroleum Exporting Countries defied expectations on Wednesday and lowered its output ceiling by 900,000 barrels a day to 24.5 million barrels starting in November.	The Organization of Petroleum Exporting Countries decided yesterday to lower its output ceiling by 900,000 barrels a day to 24.5 million barrels starting in November.	2494061	2494129
0.9689749479293823	1	0	Though that slower spending made 2003 look better, many of the expenditures actually will occur in 2004.	Though that slower spending made 2003 look better, many of the expenditures will actually occur in 2004, making that year's shortfall worse.	2832331	2832384
0.6999643445014954	1	1	But Odette is the first to form over the Caribbean Sea in December, the Center said.	It is the first named storm to develop in the Caribbean in December.	3270373	3270399
0.717534065246582	1	1	Announced last week, Apple's iTunes Music Store has sold over 1 million songs in the first week, the company announced on Monday.	Apple Computer's new online music service sold more than 1 million songs during its first week of operation, the company said Monday.	27707	27662
1.0659047365188599	1	1	"Such communication will help adult smokers make more informed choices," company vice president Richard Verheij told a House Energy and Commerce subcommittee at a separate hearing.	"Such communication will help adult smokers make more informed choices," company vice president Richard Verheij told a separate hearing, before a House Energy and Commerce subcommittee.	711058	711195
0.2981072664260864	0	0	The dollar was last at $1.1149 to the euro, close to its strongest level since April 30.	The dollar pushed as high as $1.1115 to the euro in early trade, extending Tuesday's one percent rally to hit its strongest level since April 30.	1690639	1690835
0.7592611908912659	1	1	After their arrests, the men told investigators they paid to be smuggled into the United States from Canada last month.	After their arrests, sources said the men admitted they were smuggled into Washington state from Canada in July.	2046157	2046255
0.39887088537216187	0	1	The Production Index rose by 1.4 percentage points from 51.5 percent in May to 52.9 percent in June.	The production index rose to 52.9 percent from 51.5 percent in May.	1463866	1463765
0.5714602470397949	1	0	The United States finally relented during President Bush's visit to Africa earlier this month.	During President Bush's trip to Africa earlier this month, however, Washington said it would support the increase.	1865364	1865251
0.8363822102546692	1	1	Germany, another opponent of the war currently on the U.N. Security Council, has moved closer to the United States, and did not insist on a timetable Monday.	Germany, another opponent of the war currently on the U.N. Security Council, in recent weeks has moved closer to Washington and did not insist on a timetable.	2569220	2569234
0.5806464552879333	1	1	Power5, like Power4, includes two processor cores in a single slice of silicon.	Like the Power4, the Power5 contains two processor cores on one chip.	2741792	2741869
1.1167480945587158	1	1	She said in 2003, not one U.S. state had an obesity rate below 15 percent.	She said in 2003, not one American state had an obesity level less than 15 percent of the population.	3137958	3137987
0.5187681913375854	1	1	Special, sensitive light sensors pick up the telltale glow, he said.	A sensitive light detector then looks for the telltale blue glow.	1615721	1615625
0.8073942065238953	1	1	The federal government is approving new pesticides without basic information such as whether they harm children, says Canada's environment commissioner.	The federal government is approving new pesticides without even knowing whether they pose a threat to children, Canada's environment watchdog warned yesterday.	2644062	2644100
0.5928949117660522	1	0	In September 2002, the nearby Gard region was hit by similar floods.	In September 2002, floods in the Gard region killed 23 people.	3273223	3273137
0.5423519611358643	1	1	Overall, 83 percent of women washed up, compared with 74 percent of men.	But in San Francisco, 80 percent of men and only 59 percent of women washed their hands.	2391429	2391569
0.40829819440841675	0	0	Analysts had expected 53 cents a share, according to research firm Thomson First Call.	Home Depot is expected to report earnings per share of 46 cents for the third quarter, according to Thomson First Call.	3150800	3150832
0.505771279335022	1	0	The number of people in the UK infected by HIV, the virus that causes Aids, increased by almost 20 per cent last year to nearly 50,000.	The global epidemic of HIV, the virus that causes Aids, is tightening its grip on Britain with a record number of new cases diagnosed last year.	3207740	3207771
0.7391079068183899	1	1	But stocks have rallied sharply over the past 3-1/2 months amid hopes for an economic rebound later this year.	But stocks have roared higher in the past 3-1/2 months amid hopes for an economic rebound.	1479614	1479631
0.8044418692588806	1	1	"Spring has arrived in Estonia -- we're back in Europe," Prime Minister Juhan Parts told a news conference on Sunday.	"Spring has arrived in Estonia - we're back in Europe," Juhan Parts, prime minister, told a news conference last night.	2377287	2377246
0.6657296419143677	1	0	AMD will own a 60 percent interest in the new company and Fujitsu owns 40 percent.	Fujitsu will own 40 percent of the company, which will be headquartered in Sunnyvale, Calif.	1674994	1675024
0.7476458549499512	1	0	He was then given leave to appeal against the sentence to the Supreme Court of Appeal.	He was given leave to appeal against part of his conviction and sentence.	3013181	3013090
0.7513737082481384	1	0	Songs can be burned to CDs, but the same playlist can only be burned up to five times - Apple's puts the limit at ten burns.	Tracks can be burned to CDs, but the same playlist may only be burned up to five times.	2576090	2576067
0.5339195132255554	1	1	SSE shares were little changed, up 0.3 percent at 654 pence by 1018 GMT, but analysts welcomed the move.	SSE shares were unchanged at 652 pence by 0835 GMT but analysts welcomed the deal.	424702	424628
0.55865079164505	1	0	Shares of EDS gained $1.49, or 6.6 percent, to $23.999 early Wednesday on the New York Stock Exchange.	Shares were off 30 cents, or 1.3 percent, at $22.58 on Tuesday on the New York Stock Exchange.	1087794	1087906
0.9271281957626343	1	1	"There is no conscious policy of the United States, I can assure you of this, to move the dollar at all," he said.	He also said there is no conscious policy by the United States to move the value of the dollar.	263690	263819
0.5337299704551697	1	0	The deficit is still expected to top $500 billion in 2004 -- even with an improving economy.	But Mr. Bolten cautioned that the deficit was still likely to exceed $500 billion in the 2004 fiscal year.	2832301	2832197
0.7196475863456726	1	1	It's the first such drill since the September 11 terrorist attacks on New York and Washington.	It is the nation's first large-scale counterterrorism exercise since the Sept. 11 terrorist attacks.	283751	283290
0.8923052549362183	1	1	"As a responsible leader we feel it necessary to make these changes because online chat services are increasingly being misused," Microsoft told the BBC.	"As a responsible leader we felt it necessary to make these changes because online chat services are increasingly being misused," stated Gillian Kent, director at MSN UK.	2475154	2475032
0.9511080384254456	1	1	We have already found two trailers, both of which we believe were used for the manufacture of biological weapons.	We have already found two trailers that we and the Americans believe were used for chemical and biological weapons."	629327	628977
0.4354698359966278	0	0	America Online last quarter lost 846,000 dial-up subscribers.	No wonder AOL lost 846,000 subscribers last quarter.	1962336	1962172
0.6934080719947815	1	1	Myanmar's pro-democracy leader Aung San Suu Kyi will return home late Friday but will remain in detention after recovering from surgery at a Yangon hospital, her personal physician said.	Myanmar's pro-democracy leader Aung San Suu Kyi will be kept under house arrest following her release from a hospital where she underwent surgery, her personal physician said Friday.	2517014	2516995
0.5019552707672119	1	1	Governor Gray Davis estimated yesterday that the fires could cost nearly $2 billion.	State officials estimated the cost at nearly $2 billion.	2931868	2932271
0.8497523665428162	1	1	None of the Prairie Plant Systems marijuana can be distributed until the document is made available, she said.	None of Prairie Plant's marijuana can be distributed until the Health Canada's user manual is made available, she said.	1777329	1777407
0.6756795048713684	1	1	According to the Merchant Marine Ministry, the 37-year-old ship is registered to Alpha Shipping Inc. based in the Pacific Ocean nation of Marshall Islands.	The Baltic Sky is a 37-year-old ship registered to Alpha Shipping Inc. based in the Pacific Ocean nation of Marshall Islands.	1330643	1330622
0.7233074307441711	1	1	He left the ship after the collision, went to his home, and attempted suicide.	Captain Smith left the ferry terminal after the crash, went to his home and attempted suicide.	2830598	2830310
0.9478239417076111	1	1	He reportedly claims Prime Minister Sir Allan Kemakeza had made a deal with him to keep his guns while Harold Keke's group was armed.	He was reported as saying Prime Minister Sir Allan Kemakeza had made a deal with him to keep his guns while notorious warlord Harold Keke's group was armed.	1850025	1850312
0.498199999332428	0	1	"The woman was taken to New Charing Cross Hospital by ambulance and her condition is critical.	She was taken to Charing Cross Hospital, where she remained critically ill last night.	1051289	1050975
1.2691106796264648	1	1	In an unusual move, the U.S. Patent and Trademark Office is reconsidering a patent affecting Internet pages that critics contend could disrupt millions of Web sites.	In an unusual move that critics contend could disrupt millions of Web sites, the U.S. Patent and Trademark Office is reconsidering a patent affecting Internet pages.	3111452	3111428
0.9253318905830383	1	1	If sufficient evidence exists at the end of what is expected to be a five-day hearing, Peterson will be held for trial on the charges.	If the judge decides that is so at the end of what is expected to be a five-day hearing, Peterson will be held for trial on the charges.	2950523	2950560
0.9855591654777527	1	1	They returned in 1999 after rebel raids on a neighboring Russian region and a series of deadly apartment-building bombings that were blamed on the rebels.	In 1999, troops returned after rebel raids on a neighbouring Russian region and a series of deadly apartment-house bombings in Russian cities that were blamed on the rebels.	2555597	2555783
0.5317131876945496	1	0	Kansas Department of Health and Environment records show there were 88 abortions performed on girls age 14 and younger last year.	Statistics from the Kansas Department of Health and Environment show that 11,844 abortions were performed in the state last year.	1167835	1167651
0.5965805053710938	1	1	Tropical Storm Claudette continued its slow churn toward the Texas coast early Sunday, with forecasters expecting the plodding storm system to make landfall as a hurricane by early Tuesday.	Tropical Storm Claudette headed for the Texas coast Saturday, with forecasters saying the sluggish storm system could reach hurricane strength before landfall early Tuesday.	1637180	1637269
1.1007165908813477	1	1	"Everything is going to move everywhere," Doug Feith, undersecretary of defence for policy, said in an interview.	"Everything is going to move everywhere," Douglas J. Feith, undersecretary of defence force policy, is quoted as saying.	593262	593254
0.6168797612190247	1	1	According to Sanmina-SCI, Newisys, based in Austin, Texas, will become a wholly-owned subsidiary.	Newisys, an Austin, Texas, startup headed by former IBM and Dell execs, will become a wholly-owned subsidiary.	1762550	1762497
0.6239339709281921	1	1	Several black Democratic leaders were attempting to arrange a meeting with DNC chairman Terry McAuliffe to discuss the layoffs.	Black Democratic leaders were trying to arrange a meeting with Democratic National Committee Chairman Terry McAuliffe to discuss the layoffs of 10 minority staffers at party headquarters.	571118	571179
0.4205213487148285	0	0	The company's shares fell 3.6 percent to close at $66.89 on the Nasdaq.	Shares of Express Scripts ESRX.O fell about 4 percent to $66.73 on the Nasdaq in late morning trade.	1171250	1171385
1.0523478984832764	1	1	The Emeryville-based toy company filed suit Friday in federal court in Wilmington, Del., claiming Fisher-Price is violating its 1998 patent on interactive learning books for toddlers and preschoolers.	The Emeryville-based toy company filed suit Friday claiming Fisher-Price is violating its 1998 patent on interactive-learning books for toddlers and preschoolers.	2650998	2650889
1.0781564712524414	1	1	They also drafted a non-binding priorities list specifying that a quarter of it may be used to reduce planned 5 percent cuts in fees paid to health-care providers.	They also drafted a nonbinding priorities list specifying that one-quarter may be used to reduce planned cuts of 5 percent in fees paid to health care providers.	614859	614815
0.4102213382720947	0	0	The Thomson First Call consensus was for earnings of 19 cents a share.	Analysts surveyed by Thomson First Call had expected earnings of 19 cents per share in the third quarter.	3114193	3114207
0.5108027458190918	1	0	Mr Hadley, who has a new partner and child, said: "I am absolutely delighted.	In a statement issued by his solicitors, Mr Hadley said: "I am absolutely delighted with the outcome of proceedings.	2586686	2586305
0.8023460507392883	1	1	"I love the Catholic Church with all my heart, mind, soul and strength," said Troy, who spoke quickly but in a steady voice.	"I love the Catholic Church with all my heart, mind, soul and strength," he said.	1336938	1337021
0.5580263137817383	1	0	A European Union spokesman said the Commission was consulting EU member states "with a view to taking appropriate action if necessary" on the matter.	Laos's second most important export destination - said it was consulting EU member states ''with a view to taking appropriate action if necessary'' on the matter.	1423836	1423708
0.6320762038230896	1	0	A divided Supreme Court ruled that Congress can force the nation's public libraries to equip computers with anti-pornography filters.	The Supreme Court said Monday the government can require public libraries to equip computers with anti-pornography filters, rejecting librarians' complaints that the law amounts to censorship.	1239811	1239812
0.6688279509544373	1	0	Under NASD regulations, Mr. Young can file a response and request a hearing before an NASD panel.	The analyst, already let go by Merrill, can request a hearing before a NASD panel.	547045	547345
0.7287057042121887	1	1	"We make no apologies for finding every legal way possible to protect the American public from further terrorist attacks," said Barbara Comstock, Ashcroft's press secretary.	"We make no apologies for finding every legal way possible to protect the American public from further terrorist attack," said Barbara Comstock, Justice Department spokeswoman.	666922	666899
0.605785071849823	1	0	One man died and 15 others were hospitalized after drinking tainted coffee following the April 27 worship service at Gustaf Adolph Lutheran Church in New Sweden.	The victims drank tainted coffee after the April 27 worship service at Gustaf Adolph Lutheran Church in New Sweden.	386343	386068
0.1944645643234253	0	0	The Dow Jones industrial average <.DJI> rose 98.74 points, or 1.12 percent, to 8,949.00.	The city index outperformed the Dow Jones industrial average, which rose 2.9 percent during the four-day trading week.	633766	633873
0.6196358799934387	1	0	Analysts' consensus estimate from Thomson First Call was for a loss of $2.08 a share, excluding one-time items.	The estimate of analysts surveyed by Thomson First Call was for a loss of $2.75 a share.	1726006	1725909
0.9080559015274048	1	1	He blamed guerrillas from the Taliban regime ousted in late 2001 and said it was possible the bomber died in the blast.	He blamed the blast on guerillas from the Taliban regime overthrown in late 2001 and said it was possible the bomber was killed in the blast.	2052012	2052105
0.7784894704818726	1	1	Waiting crowds filling the streets on both sides overwhelmed the peacekeepers soon after daylight, sweeping past the barbed wire barricades.	But waiting crowds filling the streets rushed the bridges soon after daylight, overrunning razor-wire barricades.	2090911	2091154
0.610491931438446	1	0	Responding later, Edward Skyler, a spokesman for the mayor, said, "The comptroller's statements, while noteworthy for their sensationalism, bear no relation to the facts.	Jordan Barowitz, a spokesman for Republican Mayor Michael Bloomberg said: "The Comptroller's statements, while noteworthy for their sensationalism, bear no relation to the facts."	516006	515989
0.6408645510673523	1	1	Hannum was five and a half months pregnant when her mother died.	In her testimony, Kate Hannum said she was 5 1/2 months pregnant when her mother was killed.	2965621	2965471
0.596161425113678	1	0	Goold said reporters' calls to Peterson may have been monitored.	Prosecutors said interviews Peterson gave reporters may have been monitored in case the fertilizer salesman confessed.	342103	342374
0.4196678400039673	0	0	The state's population was 6,080,485 in 2000, according to the U.S. census.	Between 1960 and 2000, however, the state's population grew by 30.4 percent to 6,080,485.	1733125	1733103
0.7966712117195129	1	1	Barry Callebaut will be able to use Brach's retail network to sell products made from its German subsidiary Stollwerck, which makes chocolate products not sold in the United States.	Barry Callebaut will be able to use Brach's retail network to sell products made from its German subsidiary Stollwerck, which makes chocolate products unknown to the American market.	2265271	2265152
0.5509705543518066	1	1	The other 18 people in the building, including Harrison's ex-girlfriend, were not injured, police spokesman Don Aaron said.	The other 18 people inside the building - two visitors and 16 employees, including Harrison's ex-girlfriend - escaped unharmed, Aaron said.	2225652	2225503
0.7940462231636047	1	1	By skirting the FDA's oversight, Eagan said, the quality of the imported drugs is "less predictable" than for those obtained in the United States.	By skirting the FDA's oversight, Eagan said the quality of the imported drugs is "less predictable" than U.S. drugs.	3062202	3062308
0.6945468783378601	1	1	He also accused royal courtiers of poisoning the brothers’ “little minds”.	He said the royal family has poisoned the princes' "little minds."	2911413	2911040
0.5634830594062805	1	0	The total for the Johnny Depp swashbuckler rose to $232.8 million.	Its cumulative total is $232.8 million, heading for $275 million.	1989067	1989022
0.4949641525745392	0	0	I would like to congratulate Russia on the successful World Climate Change Conference last week.	Momentous happenings at the World Climate Conference in Moscow last week.	2676314	2676351
0.609516441822052	1	0	At least seven other governments have signed agreements, but have asked not to have them publicized.	Egypt, Mongolia, the Seychelles, Tunisia and at least three other governments have signed unpublicized agreements.	1428155	1428182
0.9693529009819031	1	1	The G+J executive was testifying in Manhattan's State Supreme Court where O'Donnell and G+J are suing each other for breach of contract.	He spoke in Manhattan's State Supreme Court, where O'Donnell and G+J sued each other for breach of contract.	3119492	3119462
0.8801867365837097	1	1	He said: "For the first time there is an easy and affordable way of making this treasure trove of BBC content available to all."	"For the first time, there is an easy and affordable way of making this treasure trove of BBC content available to all," Dyke said.	2155514	2155377
0.40727415680885315	0	1	By 10 p.m., Claudette was centered about 320 miles east of Brownsville, with maximum sustained winds of 65 mph, 9 mph shy of hurricane strength.	Early Monday, the center of Claudette was about 300 miles east of Brownsville, with maximum sustained wind blowing at 65 mph, 9 mph shy of hurricane strength.	1649586	1649681
0.5674538016319275	1	1	Jim Furyk celebrated his first Father's Day as a father by winning his first major golf championship.	His first Father's Day as a dad, his first major as a champion.	1022631	1022710
0.8373990058898926	1	1	"We must not engage in borough warfare," Thompson testified at a budget hearing by the City Council's Finance Committee.	"We must not engage in borough warfare," the Comptroller William Thompson told the Council, according to his written testimony.	516067	515977
0.1322987675666809	0	0	The Standard & Poor's 500 Index slipped 3.14 points, or 0.29 percent, to 1,071.99.	The Standard & Poor's retail index <.RLX> was up more than 1.5 percent.	3319118	3319092
0.4861099123954773	0	1	He took batting practice on the field for the second time Tuesday since his opening-day injury.	Jeter, who dislocated his left shoulder in a collision March 31, took batting practice on the field for the first time Monday.	66486	66500
0.6202682852745056	1	1	Three such vigilante-style attacks forced the hacker organizer, who identified himself only as "Eleonora[67]," to extend the contest until 7 p.m. EST Sunday.	Three such vigilante-style attacks forced the hacker organiser, who identified himself only as "Eleonora67]," to extend the contest until 8am (AEST) today.	1552068	1551928
0.5276413559913635	1	0	The redesigned Finder also features search, coloured labels for customized organization of documents and projects and dynamic browsing of the network for Mac, Windows and UNIX file servers.	It also supports coloured labels to better organise documents, and dynamic browsing of the network for Mac, Windows and Unix file servers.	1284151	1284174
1.0614590644836426	1	1	But to see those pages, users would be required by Amazon to register, and Amazon plans to limit the amount of any single book a customer can view.	But to see those pages Amazon would require users to register, and it plans to limit the amount of any single book a browser can view.	1770700	1770742
0.6840160489082336	1	1	Eric Gagne pitched a perfect ninth for his 23rd save in as many opportunities.	Gagne struck out two in a perfect ninth inning for his 23rd save.	936978	937500
0.7141522765159607	1	0	Also Thursday, the NYSE's board elected six new directors - three non-industry representatives and three industry representatives.	Also Thursday, the NYSE's board elected six new directors to the board and re-elected six others.	781683	782027
0.8769860863685608	1	1	Between 1993 and 2002, 142 allegations of sexual assault were reported.	From 1993 to 2002, there were 142 reported sexual assaults at the academy.	2467891	2467898
0.8623723387718201	1	1	"Mr Gilbertson would have been entitled to these superannuation payments irrespective of ... (how) he left the company," Mr Argus said.	"Mr Gilbertson would have been entitled to these (pension) payments irrespective of the circumstances in which he left the company," Mr Argus said.	424456	424522
0.6820324659347534	1	1	Five Big East schools, Connecticut, Pittsburgh, Rutgers, Virginia Tech and West Virginia, filed the lawsuit June 6.	Pittsburgh, West Virginia, Rutgers, Connecticut and Virginia Tech filed the lawsuit this month in Hartford, Conn.	1379534	1379472
0.725634753704071	1	1	Graham said the surgery was not exactly the way to begin a campaign, but he is recovered.	Graham acknowledged that surgery was not exactly the way to begin a campaign, but he said he feels strong and has the go-ahead from his doctors.	212678	212621
1.103932499885559	1	1	As temperatures soar above 50 degrees (120 Fahrenheit), fridges and air conditioners have stuttered to a halt in Basra.	As temperatures soar above 120 Fahrenheit in Basra, fridges and air conditioners have stuttered to a halt.	1965766	1965716
0.877633810043335	1	1	Chief merchandising officers oversee the buying and development of merchandise, deciding the merchandising direction of the company, or basically what it should stand for.	He or she decides the merchandising direction of the company, or basically what it should stand for.	126740	127044
1.100677490234375	1	1	"September and third-quarter data confirm that demand in the global semiconductor market is rising briskly," George Scalise, the SIA's president, said in the statement.	"September and third quarter data confirm that demand in the global semiconductor market is rising briskly," stated SIA President George Scalise, in a statement.	3003536	3003613
1.0657511949539185	1	1	The ISM noted that "with the exception of March 2003, growth in business activity has been reported by ISM members every month beginning with February 2002."	"With the exception of March 2003, growth in business activity has been reported by ISM members every month beginning with February 2002," the Arizona-based group said.	2343284	2343320
0.7218447327613831	1	1	That investigation closed without any charges being laid.	The investigation was closed without charges in 2001.	221463	221513
0.651305615901947	1	0	Officials at Mortazavi's office and the judiciary declined to respond to Reuters' requests for comment on the accusations.	Judiciary officials did not immediately respond to Reuters' requests for comment on the criticism of Mortazavi's appointment.	1796330	1795954
0.5886189937591553	1	0	Beagle 2 is attached to Mars Express by what is known as a Spin-Up and Ejection Mechanism (Suem).	A command is sent to Mars Express to release Beagle 2 by what is known as a Spin-Up and Eject Mechanism.	3328016	3328333
0.64894038438797	1	1	Gary Nicklaus, the 34-year-old son of Jack Nicklaus who is playing on a sponsor's exemption, birdied five of his first nine holes before faltering to a 69.	Gary Nicklaus, the 34-year-old son of the Golden Bear who is playing on a sponsor's exemption, birdied five of his first nine holes before shooting 69.	618387	618228
0.3652331233024597	0	0	The broader Standard & Poor's 500 Index .SPX was up 3.41 points, or 0.35 percent, at 967.00, also its highest close so far this year.	The broader Standard & Poor's 500 Index .SPX was down 0.04 points, or 0 percent, at 971.52.	746176	745950
0.9635844230651855	1	1	"There is no conscious policy on the part of the United States to move the dollar at all," Snow said.	"There is no conscious policy of the United States, I can assure you of this, to move the dollar at all," he said.	263752	263690
1.1136103868484497	1	1	"Events on our system, in and of themselves, could not account for the widespread nature of the outage," FirstEnergy Chief Executive Peter Burg told the House panel.	"Events on our system, in and of themselves, could not account for the widespread nature of the outage," Burg said.	2313849	2313797
0.6840602159500122	1	1	Kinsley, for example, wrote in the Post Monday: "Sinners have long cherished the fantasy that William Bennett, the virtue magnate, might be among our number.	"Sinners have long cherished the fantasy that William Bennett, the virtue magnate, might be among our number," Michael Kinsely wrote.	54528	54500
0.840387761592865	1	1	He projected Vanderpool will be available within the next five years.	Products featuring Vanderpool will be released within five years, he said.	2395061	2394939
0.5839502811431885	1	0	One way or another, Harry Potter And The Order Of The Phoenix will be in your hands by Saturday.	Just about everything about "Harry Potter and the Order of the Phoenix" will set records.	985015	984975
0.9307975172996521	1	1	The ambassador said it was up to the Americans to press the Iraqis to make the invitation, which he said the United States appears unwilling to do.	The ambassador said it was up to the Americans to press the Iraqi council to make the invitation - a move he said the United States appears unwilling to make.	3034529	3034440
0.5455664992332458	1	0	In afternoon trading in Europe, France's CAC-40 advanced and Britain's FTSE 100 each gained 0.7 percent, while Germany's DAX index rose 0.6 percent.	In Europe, France's CAC-40 rose 1.3 percent, Britain's FTSE 100 declined 0.2 percent and Germany's DAX index gained 0.6 percent.	2221678	2221623
0.18485292792320251	0	0	The tech-heavy Nasdaq composite index fell 3.99, or 0.2 percent, to 1,682.72, following a two-day win of 55.93.	The technology-laced Nasdaq Composite Index .IXIC eased 8.52 points, or 0.51 percent, to 1,670.21.	1535361	1535345
0.4396793842315674	0	1	He was released on $3-million bail and immediately returned to Las Vegas, where he had been filming a video.	After posting $3 million bail, Jackson flew to Las Vegas, where he had been working on a video.	3200919	3201393
0.6275284886360168	1	1	Florida's primary isn't until March 9 - following 28 other states.	Florida's primary will be March 9, after 28 states' primaries or caucuses.	3155022	3154888
0.8721379637718201	1	1	"It still remains to be seen whether the revenue recovery will be short- or long-lived," Sprayregen said.	"It remains to be seen whether the revenue recovery will be short- or long-lived," said James Sprayregen, UAL bankruptcy attorney, in court.	2221876	2221924
0.7351476550102234	1	1	Dividends are currently taxed at ordinary income tax rates of as much as 38.6 per cent.	Under current law, dividends are taxed at standard income tax rates up to 38.6 percent.	455285	455123
0.5794065594673157	1	0	Dr. William Winkenwerder, assistant secretary of Defense for health affairs, said the vaccine poses little danger.	"We stand behind this program," said Dr. William Winkenwerder, assistant secretary of defense for health affairs.	3378928	3378898
0.4753726124763489	0	0	There was no way the man could hear him, but he turned in the rescuers' direction, forlorn, hopeless.	There was no way the man could hear him, but he turned and mouthed something.	1559190	1559098
0.8272047638893127	1	1	Senate Majority Leader Bill Frist, a Tennessee Republican, said he intended to work to get the loan provision removed from the final bill.	Senate Majority Leader Bill Frist, a Tennessee Republican, said he intended to work to see that the loan provision was not in the final bill.	2778966	2779062
0.6556874513626099	1	0	A final decision on his fate, including the power of the death penalty, lay with President Bush.	A final decision on his fate would lie with US President George Bush.	1491619	1491642
0.4359864294528961	0	0	"And about eight to 10 seconds down, I hit.	"I was in the water for about eight seconds.	2859844	2859942
0.4521403908729553	0	0	"I´m very proud of the citizens of this state," Gov. John Baldacci said after votes from Tuesday´s referendum were counted.	"I'm very proud of the citizens of this state," said Gov. John Baldacci, a casino foe.	3037559	3037387
1.1222422122955322	1	1	The two blond opponents appeared almost identical in matching powder-blue outfits – to their dismay.	The two blond opponents appeared almost identical because they wore matching powder-blue outfits - to their dismay."	536277	536208
0.8815228343009949	1	1	The decision unnerved voting officials who already have been warning that they have barely enough time to organize the election before the balloting is scheduled to begin.	The decision unnerved voting officials who already have been warning they have barely enough time to organize the election.	2084866	2084802
0.49963802099227905	0	1	The House Government Reform Committee rapidly approved the legislation this morning.	The House Government Reform Committee passed the bill today.	2536322	2536356
0.25977271795272827	0	1	The broader Standard & Poor's 500 Index <.SPX> edged down 9 points, or 0.98 percent, to 921.	The Standard & Poor's 500 Index shed 5.20, or 0.6 percent, to 924.42 as of 9:33 a.m. in New York.	146126	146291
0.8460909128189087	1	1	"Allison just proves you don't need to wait until August or September to have a disaster," said Josh Lichter, a meteorologist with the Houston-Galveston weather office.	"Allison just proves you don't need to wait until August or September to have a disaster," Lichter said.	1430357	1430425
